candidate_id,disposition,verification_status,category,game_id,move_number,played_san,best_san,concept_label,canonical_concept_id,caption,lesson,issues
c896ce4cf4c71470,not_mistake,not_applicable,avoid_reply_capture,game_94ea9cf7bc33,23,gxf6,h6,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"gxf6 allows this concrete reply: White answers Bxf6, taking the pawn on f6. h6 changes the position first; after it, White answers Bh4, and the continuation reaches Qd2. Only gxf6 gives the immediate capture on f6; h6 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
fb2a59fa67fa80b8,eligible_positional,pass,avoid_forcing_check,game_426f45aff6ca,34,Rxe3,Rd1,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Rxe3 allows this concrete reply: White answers Rd8+, checking the king from d8. Rd1 changes the move order; after it, White answers Rd8, attacking the rook on e8. The check after Rxe3 forces a response, while Rd1 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
0189d26f45ae6380,eligible_positional,pass,take_available_piece,5cb15b64-2276-4193-b2c8-1ce98cb07458,46,Bf6,Bxf5,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Bf6 moves the bishop to f6 and leaves that capture unused. Bxf5 takes the knight on f5 before moving elsewhere. Bxf5 changes the material on the board immediately; Bf6 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
1cbe0aa3ff2ecb32,already_decided,not_applicable,take_available_piece,game_ca1246348b5f,47,Rh7,Rxe7,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Rh7 moves the rook to h7 and leaves that capture unused. Rxe7 takes the knight on e7 before moving elsewhere. Rxe7 changes the material on the board immediately; Rh7 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
fa93917d9e01396c,eligible_positional,pass,compare_replies,5cb15b64-2276-4193-b2c8-1ce98cb07458,50,Kf3,Kg2,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Kf3 moves the king from f2 to f3; Black answers Bc6, and the continuation reaches Ke2. Kg2 moves the king from f2 to g2; Black answers Bc6, and the continuation reaches Kh2. After the same reply Bc6, Kf3 leads to Ke2, while Kg2 leads to Kh2. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
646d72d8d13f558c,eligible_positional,pass,create_concrete_threat,game_da29f2ff8e27,21,Ne4,Nd5,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"Ne4 puts the knight on e4 without creating that attack. Nd5 puts the knight on d5, attacking the queen on f4. Nd5 gives the opponent a concrete piece to answer on f4; Ne4 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
5c8ca6326098c345,eligible_positional,pass,avoid_reply_attack,2c32f758-a724-4e68-8087-c48c93da0173,21,f3,Bc4,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"f3 allows this reply: Black answers Be6, attacking the pawn on a2. Bc4 changes the setup; after it, Black answers Bf5, and the continuation reaches Rc1. Only f3 lets the reply attack the piece on a2; Bc4 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
df7dc31ddab9899d,eligible_positional,pass,take_available_piece,game_da29f2ff8e27,16,Rf3,dxc4,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Rf3 moves the rook to f3 and leaves that capture unused. dxc4 takes the pawn on c4 before moving elsewhere. dxc4 changes the material on the board immediately; Rf3 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
35b2e3d1f00b08a4,not_mistake,not_applicable,add_defender,3da52c5e-a938-4b74-a8d2-2cd9ab1f7b86,43,Qc7,Qf4,Add a defender where it is needed,DEF_MOST_ATTACKED,"Qc7 moves the queen to c7 without adding that defender. Qf4 places the queen on f4, where it adds a defender to the pawn on g4. After Qf4, the pawn on g4 has more support; after Qc7, it does not. When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.","When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.",
a378dfb84c49cb5d,eligible_positional,pass,rook_file,a9f06367-e4de-4dde-b3b4-e637c4d54d22,26,Rc8,Rb8,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Rc8 moves the rook to c8 instead of placing the rook on the b-file. Rb8 puts the rook on b8, on the open b-file. On b8 the rook has the file available; Rc8 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
3d8ad72981671e28,already_decided,not_applicable,add_defender,4f966401-6b9b-4ec2-912c-52a3388c9ae9,19,b6,Kc8,Add a defender where it is needed,DEF_MOST_ATTACKED,"b6 moves the pawn to b6 without adding that defender. Kc8 places the king on c8, where it adds a defender to the pawn on b7. After Kc8, the pawn on b7 has more support; after b6, it does not. When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.","When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.",
15a91241182cd2bb,eligible_positional,pass,compare_replies,800f9b3e-edf6-4eb0-99f6-1da029c8924c,31,Rg1+,Rh4,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Rg1+ moves the rook from g4 to g1; White answers Kc2, moving from d1 to c2. Rh4 moves the rook from g4 to h4; White answers Re2, attacking the rook on e8. The concrete difference is the reply after Rg1+ versus the reply after Rh4. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
e8911c009ba3c31f,eligible_positional,pass,take_available_piece,game_17fff0c6da6b,11,Bd7,Qxe3,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Bd7 moves the bishop to d7 and leaves that capture unused. Qxe3 takes the pawn on e3 before moving elsewhere. Qxe3 changes the material on the board immediately; Bd7 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
7af38a371c575ead,eligible_positional,pass,avoid_reply_capture,game_dbb7db5a44d1,28,Re2,Be2,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Re2 allows this concrete reply: White answers bxc4, taking the pawn on c4. Be2 changes the position first; after it, White answers Re1, attacking the bishop on e2. Only Re2 gives the immediate capture on c4; Be2 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
2d323bf4f9bc1337,eligible_positional,pass,take_available_piece,game_1f6137b33b77,27,b4,Bxb8,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,b4 moves the pawn to b4 and leaves that capture unused. Bxb8 takes the rook on b8 before moving elsewhere. Bxb8 changes the material on the board immediately; b4 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
da396e9a5cf9fe80,eligible_positional,pass,create_concrete_threat,3dac664d-3e16-45b9-a218-1555d9f6ebd3,28,c5,Bd6,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"c5 puts the pawn on c5 without creating that attack. Bd6 puts the bishop on d6, attacking the bishop on e7. Bd6 gives the opponent a concrete piece to answer on e7; c5 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
620d1dbe6a6def05,not_mistake,not_applicable,king_approaches_pawn,game_17fff0c6da6b,45,Ka8,Kb8,Bring the king toward the pawns,END_KING_ACTIVE,"Ka8 puts the king on a8 and leaves the king farther from that pawn. Kb8 moves the king to b8, one step closer to the pawn on g7. Kb8 shortens the king's route to g7; Ka8 does not. In a reduced position, move the king toward the pawn you need to win or stop.","In a reduced position, move the king toward the pawn you need to win or stop.",
65bfb745a5ac56b9,eligible_positional,pass,compare_replies,2c32f758-a724-4e68-8087-c48c93da0173,26,Ba6,Ra5,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Ba6 moves the bishop from e2 to a6; Black answers Rc1+, checking the king from c1. Ra5 moves the rook from a7 to a5; Black answers Rc1+, checking the king from c1. After the same reply Rc1+, Ba6 leads to Kh2, while Ra5 leads to Kh2. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
4e05063c1ad500dc,eligible_positional,pass,create_concrete_threat,1e299721-98e0-40f0-9562-81d96e3dcffb,23,Qa5,Qf4,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"Qa5 puts the queen on a5 without creating that attack. Qf4 puts the queen on f4, attacking the pawn on f3. Qf4 gives the opponent a concrete piece to answer on f3; Qa5 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
5f27cf55da6c0f59,already_decided,not_applicable,active_endgame_king,game_c56126d4061b,57,Kf6,Ke5,Bring the king into the endgame,END_KING_ACTIVE,"Kf6 puts the king on f6 while the king stays farther away. Ke5 brings the king from f5 toward the centre on e5. Ke5 gives the king a direct route to the pawns; Kf6 spends the move elsewhere. With few pieces left, activate the king before making a move that can wait.","With few pieces left, activate the king before making a move that can wait.",
12fd39c4883b7d77,eligible_positional,pass,avoid_reply_attack,game_8d547894990d,40,Kd6,Kd8,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Kd6 allows this reply: White answers Nd4, attacking the rook on c2. Kd8 changes the setup; after it, White answers Rxh7, taking the pawn on h7. Only Kd6 lets the reply attack the piece on c2; Kd8 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
c6d3d177f45aa517,eligible_positional,pass,avoid_forcing_check,game_17fff0c6da6b,15,Bb5,Qh6,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Bb5 allows this concrete reply: White answers Bg4+, checking the king from g4. Qh6 changes the move order; after it, White answers Qd5, attacking the bishop on d7. The check after Bb5 forces a response, while Qh6 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
fd8e4067b83a3303,eligible_positional,pass,create_concrete_threat,eb050e67-c664-412a-a24e-a3dd4537cb91,28,Rxc8,Bxc5,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"Rxc8 puts the rook on c8 without creating that attack. Bxc5 puts the bishop on c5, attacking the pawn on b4. Bxc5 gives the opponent a concrete piece to answer on b4; Rxc8 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
a6e1c0a600a0e07b,eligible_positional,pass,take_available_piece,a0276eda-9a80-44a2-8319-af27d470d0bf,13,Nb5,Rxf7,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Nb5 moves the knight to b5 and leaves that capture unused. Rxf7 takes the pawn on f7 before moving elsewhere. Rxf7 changes the material on the board immediately; Nb5 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
de2abc5549e228e8,already_decided,not_applicable,avoid_forcing_check,game_8d200c3d5436,39,Kg6,Rh8,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Kg6 allows this concrete reply: White answers Rh6+, checking the king from h6. Rh8 changes the move order; after it, White answers g4, and the continuation reaches a4. The check after Kg6 forces a response, while Rh8 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
a02baa4e819110f7,eligible_positional,pass,avoid_reply_capture,eb050e67-c664-412a-a24e-a3dd4537cb91,22,Rf8,Kg7,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Rf8 allows this concrete reply: White answers Nxf6, taking the pawn on f6. Kg7 changes the position first; after it, White answers Bd1, and the continuation reaches Ra2. Only Rf8 gives the immediate capture on f6; Kg7 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
dc1c976a67fa9dff,eligible_positional,pass,avoid_reply_capture,a9f06367-e4de-4dde-b3b4-e637c4d54d22,21,b4,f5,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"b4 allows this concrete reply: White answers Nxf6+, taking the pawn on f6. f5 changes the position first; after it, White answers Nf6+, checking the king from f6. Only b4 gives the immediate capture on f6; f5 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
605190b7fd693880,already_decided,not_applicable,rook_file,game_8d547894990d,36,Rc2,Ra3,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Rc2 moves the rook to c2 instead of placing the rook on the a-file. Ra3 puts the rook on a3, on the open a-file. On a3 the rook has the file available; Rc2 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
23876894e9bdd2af,eligible_positional,pass,avoid_forcing_check,4ed1b17f-3076-4f64-a6d3-414d9a724d81,20,Ba6,Ne6,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Ba6 allows this concrete reply: White answers Bg5+, checking the king from g5. Ne6 changes the move order; after it, White answers Bh6, attacking the rook on f8. The check after Ba6 forces a response, while Ne6 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
7dd1612bd910c1ea,already_decided,not_applicable,take_available_piece,2f1814b7-be79-4478-8450-ec731e27f2a8,19,Bf5,gxh6,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Bf5 moves the bishop to f5 and leaves that capture unused. gxh6 takes the bishop on h6 before moving elsewhere. gxh6 changes the material on the board immediately; Bf5 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
8e52c1c659e14ccc,eligible_positional,pass,compare_replies,2c32f758-a724-4e68-8087-c48c93da0173,30,Kg3,Ba6,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Kg3 moves the king from h2 to g3; Black answers e2, and the continuation reaches Rb3. Ba6 moves the bishop from b7 to a6; Black answers Bd1, attacking the pawn on f3. The concrete difference is the reply after Kg3 versus the reply after Ba6. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
09be62497c4b0ee6,eligible_positional,pass,rook_file,448c16f4-85c5-4ee9-907e-947c0a5c9794,30,Ke4,Rf8+,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Ke4 moves the king to e4 instead of placing the rook on the f-file. Rf8+ puts the rook on f8, on the open f-file. On f8 the rook has the file available; Ke4 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
35da4cfb6f3d6c21,eligible_positional,pass,recapture_with_lower_value_piece,game_ef33e38bbf78,38,Rxg7+,fxg7,Use the cheaper piece to recapture,TAC_DEFENDER_COUNT,"Rxg7+ uses the more valuable rook from g6 for the same capture. fxg7 uses the pawn from f6 to recapture on g7. Both moves capture on g7, but fxg7 keeps the rook on g6. When two pieces can recapture, compare which piece you want to keep active afterward.","When two pieces can recapture, compare which piece you want to keep active afterward.",
9e4b5c0f3fc62418,eligible_positional,pass,choose_more_valuable_capture,76f68e3f-3b76-4947-b959-eea305ecb504,63,Kxf6,Qxe1,Take the more valuable target,TAC_CHECKS_CAPTURES_THREATS,"Kxf6 takes the pawn on f6 instead. Qxe1 takes the rook on e1. The rook on e1 is the larger immediate target, so Qxe1 comes first. When several captures are legal, compare the value and the reply before choosing one.","When several captures are legal, compare the value and the reply before choosing one.",
b0dab5603bde4df0,eligible_positional,pass,avoid_forcing_check,game_9a0145e36678,26,Ke1,Kg1,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Ke1 allows this concrete reply: Black answers Re2+, checking the king from e2. Kg1 changes the move order; after it, Black answers Re8, attacking the bishop on e4. The check after Ke1 forces a response, while Kg1 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
a9d07968afee611e,eligible_positional,pass,rook_file,game_7bdc02d0c35b,30,Kf7,Ref7,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Kf7 moves the king to f7 instead of placing the rook on the f-file. Ref7 puts the rook on f7, on the open f-file. On f7 the rook has the file available; Kf7 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
89e610b4a2ccdfb8,eligible_positional,pass,avoid_reply_attack,38e54c48-202b-41fa-8599-9e7e53df4d0d,38,Ke4,a5,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Ke4 allows this reply: White answers b4, attacking the pawn on c5. a5 changes the setup; after it, White answers Ke1, and the continuation reaches Ke4. Only Ke4 lets the reply attack the piece on c5; a5 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
77ab535cc9e6dca0,eligible_positional,pass,centralize_piece,261718ad-a7dd-4cea-91c7-77fc17761aa7,54,Re6+,Bd5,Move the piece toward the centre,,"Re6+ puts the rook on e6 instead. Bd5 moves the bishop from c4 toward the centre on d5, where it reaches h1, a2, g2. The bishop has central work from d5; Re6+ uses the move on e6. When moves are quiet, prefer the piece whose new square gives it more concrete jobs.","When moves are quiet, prefer the piece whose new square gives it more concrete jobs.",
4188a2b637b61e72,eligible_positional,pass,avoid_reply_capture,38e54c48-202b-41fa-8599-9e7e53df4d0d,36,Kf5,a5,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Kf5 allows this concrete reply: White answers hxg5, taking the pawn on g5. a5 changes the position first; after it, White answers Ke4, attacking the pawn on f4. Only Kf5 gives the immediate capture on g5; a5 avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
d3f63204620b0e1b,eligible_positional,pass,rook_file,1082e4b8-5ac8-416c-b8b8-6533321f2819,31,Re8,Rh3,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Re8 moves the rook to e8 instead of placing the rook on the h-file. Rh3 puts the rook on h3, on the semi-open h-file. On h3 the rook has the file available; Re8 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
4c1b24a6848e3942,eligible_positional,pass,avoid_reply_attack,1082e4b8-5ac8-416c-b8b8-6533321f2819,42,bxc3,b3+,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"bxc3 allows this reply: White answers Rc4, attacking the pawn on c3. b3+ changes the setup; after it, White answers Kb1, and the continuation reaches Rf6. Only bxc3 lets the reply attack the piece on c3; b3+ avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
7c5b58a186d4fe6c,eligible_positional,pass,create_concrete_threat,game_74fdbd74c468,26,g5,Qd3,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"g5 puts the pawn on g5 without creating that attack. Qd3 puts the queen on d3, attacking the knight on f3. Qd3 gives the opponent a concrete piece to answer on f3; g5 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
098d0bdd10296cc7,eligible_positional,pass,take_available_piece,2f1814b7-be79-4478-8450-ec731e27f2a8,18,Re8,gxh6,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Re8 moves the rook to e8 and leaves that capture unused. gxh6 takes the bishop on h6 before moving elsewhere. gxh6 changes the material on the board immediately; Re8 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
01703882c4bfe0eb,not_mistake,not_applicable,active_endgame_king,3da52c5e-a938-4b74-a8d2-2cd9ab1f7b86,44,b5,Kg2,Bring the king into the endgame,END_KING_ACTIVE,"b5 puts the pawn on b5 while the king stays farther away. Kg2 brings the king from h3 toward the centre on g2. Kg2 gives the king a direct route to the pawns; b5 spends the move elsewhere. With few pieces left, activate the king before making a move that can wait.","With few pieces left, activate the king before making a move that can wait.",
c72251f317c16409,eligible_positional,pass,compare_replies,b712292f-7981-4a75-98d0-06789b017f20,33,Rf1,Rc1,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Rf1 moves the rook from a1 to f1; Black answers Rxc3, taking the pawn on c3. Rc1 moves the rook from a1 to c1; Black answers Rxa3, taking the pawn on a3. The concrete difference is the reply after Rf1 versus the reply after Rc1. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
530bae51cf3b65e0,eligible_positional,pass,compare_replies,fa707fe8-23d3-489b-9b5e-167de0c3a06e,49,Kf6,Ng3,Compare the reply before choosing,TAC_CHANGED_AFTER_MOVE,"Kf6 moves the king from e7 to f6; White answers Kh2, attacking the pawn on h3. Ng3 moves the knight from e4 to g3; White answers Nd4, attacking the pawn on f5. The concrete difference is the reply after Kf6 versus the reply after Ng3. Before choosing between quiet moves, calculate the opponent's strongest reply to each one.","Before choosing between quiet moves, calculate the opponent's strongest reply to each one.",
2098f1809fde05d2,already_decided,not_applicable,centralize_piece,261718ad-a7dd-4cea-91c7-77fc17761aa7,55,Rg6,Bd5,Move the piece toward the centre,,"Rg6 puts the rook on g6 instead. Bd5 moves the bishop from c4 toward the centre on d5, where it reaches h1, a2, g2. The bishop has central work from d5; Rg6 uses the move on g6. When moves are quiet, prefer the piece whose new square gives it more concrete jobs.","When moves are quiet, prefer the piece whose new square gives it more concrete jobs.",
d95aba942ddfe204,eligible_positional,pass,avoid_reply_capture,game_17fff0c6da6b,13,Qb6,O-O-O,Check what the reply can take,TAC_CHANGED_AFTER_MOVE,"Qb6 allows this concrete reply: White answers Rxf7, taking the pawn on f7. O-O-O changes the position first; after it, White answers Bg4, attacking the bishop on d7. Only Qb6 gives the immediate capture on f7; O-O-O avoids that version. After choosing a move, scan every opponent capture before judging the move safe.","After choosing a move, scan every opponent capture before judging the move safe.",
7995afedcf30429f,eligible_positional,pass,avoid_reply_attack,game_73c3b9efff9c,29,Rd6,Qb7,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Rd6 allows this reply: White answers Qa4, attacking the bishop on a6. Qb7 changes the setup; after it, White answers Qxb7+, taking the queen on b7. Only Rd6 lets the reply attack the piece on a6; Qb7 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
78047cb9bd335c22,eligible_positional,pass,rook_file,d51204c6-9056-48b9-a51f-268e45a1dcee,50,Re3,Rc5+,Put the rook where pawns do not block it,MID_ROOK_OPEN_FILE,"Re3 moves the rook to e3 instead of placing the rook on the c-file. Rc5+ puts the rook on c5, on the open c-file. On c5 the rook has the file available; Re3 leaves the rook out of that lane. When no tactic is urgent, look for an open or semi-open file for a rook.","When no tactic is urgent, look for an open or semi-open file for a rook.",
795f778aaebc4707,eligible_positional,pass,create_concrete_threat,game_dbb7db5a44d1,33,Ba6,Be4,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"Ba6 puts the bishop on a6 without creating that attack. Be4 puts the bishop on e4, attacking the pawn on g2. Be4 gives the opponent a concrete piece to answer on g2; Ba6 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
dd662ab4de4e561e,eligible_positional,pass,take_available_piece,909edd3b-90a8-41bc-80db-3592c6fa66e9,20,Rb1,Nxd5,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Rb1 moves the rook to b1 and leaves that capture unused. Nxd5 takes the pawn on d5 before moving elsewhere. Nxd5 changes the material on the board immediately; Rb1 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
1b89da7ae6f91174,eligible_positional,pass,avoid_forcing_check,80ef39ca-27e5-4c13-a9d9-471c41051e58,44,Rxg6,Rc7+,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Rxg6 allows this concrete reply: White answers h4+, checking the king from h4. Rc7+ changes the move order; after it, White answers Kb3, and the continuation reaches Kh6. The check after Rxg6 forces a response, while Rc7+ avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
b80300ab4570341a,not_mistake,not_applicable,create_concrete_threat,game_e77fc5863e89,25,Ng4,h6,Make a threat with a target,TAC_CHECKS_CAPTURES_THREATS,"Ng4 puts the knight on g4 without creating that attack. h6 puts the pawn on h6, attacking the knight on g5. h6 gives the opponent a concrete piece to answer on g5; Ng4 does not. A useful improving move should attack, defend, or create a clear next threat.","A useful improving move should attack, defend, or create a clear next threat.",
8329153a724dca65,eligible_positional,pass,avoid_forcing_check,b712292f-7981-4a75-98d0-06789b017f20,31,Nf5,Rc1,Answer forcing moves before your plan,TAC_CHECKS_CAPTURES_THREATS,"Nf5 allows this concrete reply: Black answers Rg2+, checking the king from g2. Rc1 changes the move order; after it, Black answers Kg6, and the continuation reaches c4. The check after Nf5 forces a response, while Rc1 avoids that immediate check. Before starting your plan, look for the opponent's checks and deal with the forcing one first.","Before starting your plan, look for the opponent's checks and deal with the forcing one first.",
55ab35d828a65a6b,eligible_positional,pass,king_approaches_pawn,4495973f-406f-4c9d-aa47-e4f5681f3d42,42,f4,Kg3,Bring the king toward the pawns,END_KING_ACTIVE,"f4 puts the pawn on f4 and leaves the king farther from that pawn. Kg3 moves the king to g3, one step closer to the pawn on h6. Kg3 shortens the king's route to h6; f4 does not. In a reduced position, move the king toward the pawn you need to win or stop.","In a reduced position, move the king toward the pawn you need to win or stop.",
2599d40c3ed8eae1,already_decided,not_applicable,take_available_piece,game_ca1246348b5f,54,Kg3,Rxf6+,Take the concrete gain first,TAC_CHECKS_CAPTURES_THREATS,Kg3 moves the king to g3 and leaves that capture unused. Rxf6+ takes the knight on f6 before moving elsewhere. Rxf6+ changes the material on the board immediately; Kg3 does not. Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,Check every safe capture before choosing a quiet move; a concrete capture can matter more than slow improvement.,
6d99ca37b9cdb9c5,eligible_positional,pass,add_defender,game_4177951c757f,21,Re1+,Ne4,Add a defender where it is needed,DEF_MOST_ATTACKED,"Re1+ moves the rook to e1 without adding that defender. Ne4 places the knight on e4, where it adds a defender to the pawn on f2. After Ne4, the pawn on f2 has more support; after Re1+, it does not. When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.","When one of your pieces is attacked, count its attackers and defenders before moving elsewhere.",
ec3e4d9d5f6a8aab,eligible_positional,pass,avoid_reply_attack,game_74fdbd74c468,24,Nxh3+,Qd3,Do not give the reply a target,TAC_CHANGED_AFTER_MOVE,"Nxh3+ allows this reply: White answers Kg2, attacking the knight on h3. Qd3 changes the setup; after it, White answers Qxd3, taking the queen on d3. Only Nxh3+ lets the reply attack the piece on h3; Qd3 avoids that version. Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.","Before settling on a move, check whether the opponent's reply attacks a piece and forces you to respond.",
